"";"distance";"moving_time";"start_date";"gear_id";"type"
"1219";10031;15785;2014-07-15 08:28:32;"b1289756";"Ride"
"1220";617827;12957;2014-07-14 08:53:12;"b1289756";"Ride"
"1221";245448;5372;2014-07-13 12:34:19;"b1289756";"Ride"
"1222";301432;3976;2014-07-11 05:24:40;"b1289756";"Ride"
"1223";612173;9316;2014-07-06 08:41:28;"b1289756";"Ride"
"1224";627827;10407;2014-07-05 09:53:22;"b1289756";"Ride"
"1225";402626;5187;2014-06-25 17:37:59;"b1289756";"Ride"
"1226";887828;15772;2014-06-22 09:57:59;"b1289756";"Ride"
"1227";895355;15476;2014-06-21 07:51:38;"b1289756";"Ride"
"1228";430619;6873;2014-06-15 10:40:03;"b1289756";"Ride"
"1229";300403;4110;2014-06-12 05:24:06;"b1289756";"Ride"
"1230";474738;6098;2014-06-11 16:49:52;"b1289756";"Ride"
"1231";490392;11139;2014-06-08 09:48:50;"b1350013";"Ride"
"1232";254256;3162;2014-06-05 17:09:31;"b1289756";"Ride"
"1233";991605;18853;2014-05-31 07:58:43;"b1289756";"Ride"
"1234";919064;17761;2014-05-30 08:19:50;"b1289756";"Ride"
"1235";55655;10154;2014-05-29 13:19:30;"b1289756";"Ride"
"1236";713825;11115;2014-05-25 08:04:38;"b1289756";"Ride"
"1237";90151;6377;2014-05-24 11:47:08;NA;"Walk"
"1238";369583;4778;2014-05-20 17:32:55;"b1289756";"Ride"
"1239";794918;11913;2014-05-18 08:05:44;"b1289756";"Ride"
"1240";116981;16657;2014-05-17 07:55:19;"b1289756";"Ride"
"1241";348666;4450;2014-05-13 17:48:00;"b1289756";"Ride"
"1242";289372;3734;2014-05-10 16:24:29;"b1289756";"Ride"
"1243";66309;13851;2014-05-03 09:08:15;"b716318";"Ride"
"1244";910417;15740;2014-05-01 08:46:25;"b716318";"Ride"
"1245";188899;2575;2014-04-29 16:27:56;"b716318";"Ride"
"1246";379927;10899;2014-04-29 09:18:26;"b716318";"Ride"
"1247";216411;3526;2014-04-27 15:51:55;"b716318";"Ride"
"1248";41239;5906;2014-04-21 11:57:31;"b716318";"Ride"
"1249";674107;12087;2014-04-20 10:49:49;"b716318";"Ride"
"1250";702159;10878;2014-04-19 11:59:02;"b716318";"Ride"
"1251";298983;4473;2014-04-16 16:31:18;"b716318";"Ride"
"1252";795758;12284;2014-04-13 07:44:19;"b716318";"Ride"
"1253";37918;1544;2014-04-07 15:22:49;NA;"Run"
"1254";437533;6117;2014-04-05 13:59:46;"b716318";"Ride"
"1255";411627;5492;2014-04-03 17:03:25;"b716318";"Ride"
"1256";41266;1651;2014-04-01 17:46:04;NA;"Run"
"1257";470768;6889;2014-03-30 09:39:08;"b716318";"Ride"
"1258";940585;14728;2014-03-29 08:17:07;"b716318";"Ride"
"1259";50112;1943;2014-03-25 16:26:46;NA;"Run"
"1260";437172;7595;2014-03-23 08:04:37;"b716318";"Ride"
"1261";322142;4032;2014-03-20 06:25:18;"b716318";"Ride"
"1262";342572;4956;2014-03-19 16:20:02;"b716318";"Ride"
"1263";74952;5006;2014-03-15 10:16:23;NA;"Walk"
"1264";273467;6124;2014-03-14 14:06:37;"b716318";"Ride"
"1265";45338;1722;2014-03-11 17:13:20;NA;"Run"
"1266";43059;6588;2014-03-09 13:44:27;"b716318";"Ride"
"1267";90845;15507;2014-03-08 09:45:51;"b716318";"Ride"
"1268";188324;2933;2014-03-06 19:31:21;"b716318";"Ride"
"1269";334834;4860;2014-03-02 09:06:57;"b716318";"Ride"
"1270";349436;4701;2014-02-16 10:58:17;"b716318";"Ride"
"1271";324536;4321;2014-02-02 09:21:53;"b716318";"Ride"
"1272";43815;3369;2014-01-19 13:39:31;NA;"Walk"
"1273";352549;4913;2014-01-18 12:08:14;"b716318";"Ride"
"1274";604048;8961;2014-01-12 13:00:44;"b716318";"Ride"
"1275";128989;8995;2013-12-31 08:43:51;NA;"BackcountrySki"
"1276";462233;6175;2013-12-01 08:47:31;"b716318";"Ride"
"1277";497334;7588;2013-11-30 12:52:41;"b716318";"Ride"
"1278";379716;5710;2013-11-24 13:15:21;"b716318";"Ride"
"1279";0;2530;2013-11-18 18:17:57;"b716318";"Ride"
"1280";5743;2279;2013-11-17 10:59:04;NA;"Run"
"1281";44944;1557;2013-11-13 18:52:35;NA;"Run"
"1282";0;3308;2013-11-11 18:03:27;NA;"Workout"
"1283";680065;8745;2013-11-09 10:06:20;"b716318";"Ride"
"1284";486005;6548;2013-11-03 10:54:45;"b716318";"Ride"
"1285";43368;1638;2013-10-28 18:55:46;NA;"Run"
"1286";544073;7946;2013-10-26 11:23:20;"b716318";"Ride"
"1287";43193;1680;2013-10-22 17:37:04;NA;"Run"
"1288";414255;5788;2013-10-20 09:04:33;"b716318";"Ride"
"1289";180284;5733;2013-10-17 06:09:38;"b716318";"Ride"
"1290";40302;2856;2013-10-02 07:27:44;NA;"Run"
"1291";296768;8294;2013-10-01 07:27:22;"b716318";"Ride"
"1292";789688;13295;2013-09-22 07:34:17;"b716318";"Ride"
"1293";126487;22549;2013-09-21 08:06:29;"b716318";"Ride"
"1294";823353;12599;2013-09-15 07:44:04;"b716318";"Ride"
"1295";857169;13589;2013-09-08 10:20:48;"b716318";"Ride"
"1296";44723;1729;2013-09-06 17:51:23;NA;"Run"
"1297";299724;3807;2013-09-05 05:22:29;"b716318";"Ride"
"1298";414594;5091;2013-09-04 15:17:25;"b716318";"Ride"
"1299";54051;1758;2013-09-01 08:55:28;NA;"Run"
"1300";342783;3896;2013-08-30 17:17:54;"b716318";"Ride"
"1301";2891;1021;2013-08-29 16:09:28;NA;"Run"
"1302";377474;4897;2013-08-27 17:18:22;"b716318";"Ride"
"1303";107045;13569;2013-08-25 06:17:13;"b716318";"Ride"
"1304";57255;2106;2013-08-24 12:57:14;NA;"Run"
"1305";277466;3316;2013-08-21 17:26:39;"b716318";"Ride"
"1306";60218;2375;2013-08-19 17:27:34;NA;"Run"
"1307";400809;5100;2013-08-18 14:30:53;"b716318";"Ride"
"1308";633476;8879;2013-08-17 11:31:54;"b716318";"Ride"
"1309";220819;2747;2013-08-16 17:24:44;"b716318";"Ride"
"1310";42824;1733;2013-08-13 17:50:06;NA;"Run"
"1311";523215;7498;2013-08-11 11:29:41;"b716318";"Ride"
"1312";691744;11675;2013-08-10 08:50:29;"b716318";"Ride"
"1313";499909;6145;2013-08-06 16:54:19;"b716318";"Ride"
"1314";49959;8332;2013-08-04 09:42:14;"b716318";"Ride"
"1315";809045;16607;2013-08-03 09:51:16;"b716318";"Ride"
"1316";443202;5905;2013-07-29 17:15:32;"b716318";"Ride"
"1317";406037;5167;2013-07-28 13:39:33;"b716318";"Ride"
"1318";74639;14326;2013-07-26 09:50:00;"b716318";"Ride"
"1319";795275;15955;2013-07-24 08:22:25;"b716318";"Ride"
"1320";750133;16468;2013-07-22 09:08:22;"b716318";"Ride"
"1321";453377;10465;2013-07-21 10:00:13;"b716318";"Ride"
"1322";328887;4256;2013-07-17 05:35:17;"b716318";"Ride"
"1323";437751;5501;2013-07-16 15:44:17;"b716318";"Ride"
"1324";51618;2062;2013-07-15 18:08:06;NA;"Run"
"1325";74606;13515;2013-07-13 08:43:13;"b716318";"Ride"
"1326";47169;1987;2013-07-09 18:09:33;NA;"Run"
"1327";281786;3839;2013-07-07 08:24:17;"b716318";"Ride"
"1328";857482;13695;2013-07-06 09:33:03;"b716318";"Ride"
"1329";442608;5697;2013-07-04 17:36:25;"b716318";"Ride"
"1330";45782;1891;2013-07-01 18:16:18;NA;"Run"
"1331";52152;2030;2013-06-24 18:18:42;NA;"Run"
"1332";135391;20223;2013-06-22 08:22:56;"b716318";"Ride"
"1333";415054;5552;2013-06-19 15:34:04;"b716318";"Ride"
"1334";612519;9452;2013-06-16 08:43:33;"b716318";"Ride"
"1335";46139;1928;2013-06-15 15:27:46;NA;"Run"
"1336";45238;1882;2013-06-12 18:43:47;NA;"Run"
"1337";46273;1969;2013-06-10 18:08:05;NA;"Run"
"1338";29963;5992;2013-06-09 07:49:33;"b716318";"Ride"
"1339";52845;2257;2013-06-05 17:33:03;NA;"Run"
"1340";319047;4383;2013-06-03 17:01:01;"b716318";"Ride"
"1341";648752;11558;2013-06-01 08:52:38;"b716318";"Ride"
"1342";360634;4869;2013-05-27 17:02:49;"b716318";"Ride"
"1343";58013;2609;2013-05-25 06:59:10;NA;"Run"
"1344";39623;1790;2013-05-21 17:52:03;NA;"Run"
"1345";131477;22279;2013-05-19 08:25:19;"b716318";"Ride"
"1346";42076;1832;2013-05-14 17:29:08;NA;"Run"
"1347";266143;3988;2013-05-11 16:23:48;"b716318";"Ride"
"1348";516937;7535;2013-05-10 09:19:05;"b716318";"Ride"
"1349";43793;1901;2013-05-07 17:26:42;NA;"Run"
"1350";43037;1878;2013-05-05 08:30:06;NA;"Run"
"1351";671608;11851;2013-04-30 10:09:58;"b716318";"Ride"
"1352";550895;9388;2013-04-28 08:45:14;NA;"Ride"
"1353";273482;6714;2013-04-18 09:05:35;NA;"Ride"
"1354";52683;7621;2013-04-17 12:04:05;NA;"Ride"
"1355";42007;1854;2013-04-16 14:54:38;NA;"Run"
"1356";785967;12133;2013-04-14 09:25:39;NA;"Ride"
"1357";340807;4839;2013-04-10 13:34:58;NA;"Ride"
"1358";310051;4913;2013-04-07 10:46:41;NA;"Ride"
"1359";432699;7195;2013-04-03 12:22:36;NA;"Ride"
"1360";75808;1611;2013-04-02 15:11:50;NA;"Run"
"1361";355352;5255;2013-02-17 11:45:13;NA;"Ride"
